29,22	-1.91653
29,23	16.65462
29,24	-9.97077
29,25	9.64345
29,26	9.66431
29,27	-6.48999
29,28	-5.27284
29,29	2.29574
29,30	-7.08195
29,31	-3.22051
29,32	-6.66500
29,33	-1.05477
29,34	-1.73895
29,35	-6.72233
29,36	0.72335
29,37	6.61670
29,38	6.00392
29,39	-5.03751
29,40	-6.30764
29,41	13.75190
29,42	-5.83586
29,43	-4.81771
29,44	3.25461
29,45	-4.44965
29,46	-9.34864
29,47	-1.02030
29,48	-4.22573
29,49	7.71725
